date,iso_code,indicator_code,value
1960-01-01,ABW,SP.POP.TOTL,54922.0
1961-01-01,ABW,SP.POP.TOTL,55578.0
1962-01-01,ABW,SP.POP.TOTL,56320.0
1963-01-01,ABW,SP.POP.TOTL,57002.0
1964-01-01,ABW,SP.POP.TOTL,57619.0
1965-01-01,ABW,SP.POP.TOTL,58190.0
1966-01-01,ABW,SP.POP.TOTL,58694.0
1967-01-01,ABW,SP.POP.TOTL,58990.0
1968-01-01,ABW,SP.POP.TOTL,59069.0
1969-01-01,ABW,SP.POP.TOTL,59052.0
1970-01-01,ABW,SP.POP.TOTL,58950.0
1971-01-01,ABW,SP.POP.TOTL,58781.0
1972-01-01,ABW,SP.POP.TOTL,58047.0
1973-01-01,ABW,SP.POP.TOTL,58299.0
1974-01-01,ABW,SP.POP.TOTL,58349.0
1975-01-01,ABW,SP.POP.TOTL,58295.0
1976-01-01,ABW,SP.POP.TOTL,58368.0
1977-01-01,ABW,SP.POP.TOTL,58580.0
1978-01-01,ABW,SP.POP.TOTL,58776.0
1979-01-01,ABW,SP.POP.TOTL,59191.0
1980-01-01,ABW,SP.POP.TOTL,59909.0
1981-01-01,ABW,SP.POP.TOTL,60563.0
1982-01-01,ABW,SP.POP.TOTL,61276.0
1983-01-01,ABW,SP.POP.TOTL,62228.0
1984-01-01,ABW,SP.POP.TOTL,62901.0
1985-01-01,ABW,SP.POP.TOTL,61728.0
1986-01-01,ABW,SP.POP.TOTL,59931.0
1987-01-01,ABW,SP.POP.TOTL,59159.0
1988-01-01,ABW,SP.POP.TOTL,59331.0
1989-01-01,ABW,SP.POP.TOTL,60443.0
1990-01-01,ABW,SP.POP.TOTL,62753.0
1991-01-01,ABW,SP.POP.TOTL,65896.0
1992-01-01,ABW,SP.POP.TOTL,69005.0
1993-01-01,ABW,SP.POP.TOTL,73685.0
1994-01-01,ABW,SP.POP.TOTL,77595.0
1995-01-01,ABW,SP.POP.TOTL,79805.0
1996-01-01,ABW,SP.POP.TOTL,83021.0
1997-01-01,ABW,SP.POP.TOTL,86301.0
1998-01-01,ABW,SP.POP.TOTL,88451.0
1999-01-01,ABW,SP.POP.TOTL,89659.0
2000-01-01,ABW,SP.POP.TOTL,90588.0
2001-01-01,ABW,SP.POP.TOTL,91439.0
2002-01-01,ABW,SP.POP.TOTL,92074.0
2003-01-01,ABW,SP.POP.TOTL,93128.0
2004-01-01,ABW,SP.POP.TOTL,95138.0
2005-01-01,ABW,SP.POP.TOTL,97635.0
2006-01-01,ABW,SP.POP.TOTL,99405.0
2007-01-01,ABW,SP.POP.TOTL,100150.0
2008-01-01,ABW,SP.POP.TOTL,100917.0
2009-01-01,ABW,SP.POP.TOTL,101604.0
2010-01-01,ABW,SP.POP.TOTL,101838.0
2011-01-01,ABW,SP.POP.TOTL,102591.0
2012-01-01,ABW,SP.POP.TOTL,104110.0
2013-01-01,ABW,SP.POP.TOTL,105675.0
2014-01-01,ABW,SP.POP.TOTL,106807.0
2015-01-01,ABW,SP.POP.TOTL,107906.0
2016-01-01,ABW,SP.POP.TOTL,108727.0
2017-01-01,ABW,SP.POP.TOTL,108735.0
2018-01-01,ABW,SP.POP.TOTL,108908.0
2019-01-01,ABW,SP.POP.TOTL,109203.0
2020-01-01,ABW,SP.POP.TOTL,108587.0
2021-01-01,ABW,SP.POP.TOTL,107700.0
2022-01-01,ABW,SP.POP.TOTL,107310.0
2023-01-01,ABW,SP.POP.TOTL,107359.0
1960-01-01,AFE,SP.POP.TOTL,130072080.0
1961-01-01,AFE,SP.POP.TOTL,133534923.0
1962-01-01,AFE,SP.POP.TOTL,137171659.0
1963-01-01,AFE,SP.POP.TOTL,140945536.0
1964-01-01,AFE,SP.POP.TOTL,144904094.0
1965-01-01,AFE,SP.POP.TOTL,149033472.0
1966-01-01,AFE,SP.POP.TOTL,153281203.0
1967-01-01,AFE,SP.POP.TOTL,157704381.0
1968-01-01,AFE,SP.POP.TOTL,162329396.0
1969-01-01,AFE,SP.POP.TOTL,167088245.0
1970-01-01,AFE,SP.POP.TOTL,171984985.0
1971-01-01,AFE,SP.POP.TOTL,177022314.0
1972-01-01,AFE,SP.POP.TOTL,182126556.0
1973-01-01,AFE,SP.POP.TOTL,187524135.0
1974-01-01,AFE,SP.POP.TOTL,193186642.0
1975-01-01,AFE,SP.POP.TOTL,198914573.0
1976-01-01,AFE,SP.POP.TOTL,204802976.0
1977-01-01,AFE,SP.POP.TOTL,210680842.0
1978-01-01,AFE,SP.POP.TOTL,217074286.0
1979-01-01,AFE,SP.POP.TOTL,223974122.0
1980-01-01,AFE,SP.POP.TOTL,230792729.0
1981-01-01,AFE,SP.POP.TOTL,238043099.0
1982-01-01,AFE,SP.POP.TOTL,245822010.0
1983-01-01,AFE,SP.POP.TOTL,253644643.0
1984-01-01,AFE,SP.POP.TOTL,261458202.0
1985-01-01,AFE,SP.POP.TOTL,269450407.0
1986-01-01,AFE,SP.POP.TOTL,277621771.0
1987-01-01,AFE,SP.POP.TOTL,286067346.0
1988-01-01,AFE,SP.POP.TOTL,294498625.0
1989-01-01,AFE,SP.POP.TOTL,302939121.0
1990-01-01,AFE,SP.POP.TOTL,311748681.0
1991-01-01,AFE,SP.POP.TOTL,320442961.0
1992-01-01,AFE,SP.POP.TOTL,329082707.0
1993-01-01,AFE,SP.POP.TOTL,338324002.0
1994-01-01,AFE,SP.POP.TOTL,347441809.0
1995-01-01,AFE,SP.POP.TOTL,356580375.0
1996-01-01,AFE,SP.POP.TOTL,366138524.0
1997-01-01,AFE,SP.POP.TOTL,375646235.0
1998-01-01,AFE,SP.POP.TOTL,385505757.0
1999-01-01,AFE,SP.POP.TOTL,395750933.0
2000-01-01,AFE,SP.POP.TOTL,406156661.0
2001-01-01,AFE,SP.POP.TOTL,416807868.0
2002-01-01,AFE,SP.POP.TOTL,427820358.0
2003-01-01,AFE,SP.POP.TOTL,439173286.0
2004-01-01,AFE,SP.POP.TOTL,450928044.0
2005-01-01,AFE,SP.POP.TOTL,463076637.0
2006-01-01,AFE,SP.POP.TOTL,475606210.0
2007-01-01,AFE,SP.POP.TOTL,488580707.0
2008-01-01,AFE,SP.POP.TOTL,502070763.0
2009-01-01,AFE,SP.POP.TOTL,516003448.0
2010-01-01,AFE,SP.POP.TOTL,530308387.0
2011-01-01,AFE,SP.POP.TOTL,544737983.0
2012-01-01,AFE,SP.POP.TOTL,559609961.0
2013-01-01,AFE,SP.POP.TOTL,575202699.0
2014-01-01,AFE,SP.POP.TOTL,590968990.0
2015-01-01,AFE,SP.POP.TOTL,607123269.0
2016-01-01,AFE,SP.POP.TOTL,623369401.0
2017-01-01,AFE,SP.POP.TOTL,640058741.0
2018-01-01,AFE,SP.POP.TOTL,657801085.0
2019-01-01,AFE,SP.POP.TOTL,675950189.0
2020-01-01,AFE,SP.POP.TOTL,694446100.0
2021-01-01,AFE,SP.POP.TOTL,713090928.0
2022-01-01,AFE,SP.POP.TOTL,731821393.0
2023-01-01,AFE,SP.POP.TOTL,750503764.0
1960-01-01,AFG,SP.POP.TOTL,9035043.0
1961-01-01,AFG,SP.POP.TOTL,9214083.0
1962-01-01,AFG,SP.POP.TOTL,9404406.0
1963-01-01,AFG,SP.POP.TOTL,9604487.0
1964-01-01,AFG,SP.POP.TOTL,9814318.0
